step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
1,DEBIT,11388.1,C848961421,55386,43997.9,C357863579,92307.65,47457.17,0,0
1,TRANSFER,124041.53,C173431997,33260,0,C2140846441,65,34856.89,0,0
1,PAYMENT,12061.28,C1875025322,11993,0,M795275472,0,0,0,0
1,DEBIT,1072.36,C1298330822,1388,315.64,C1711105800,456986,147251.58,0,0
1,CASH_OUT,189476.67,C1969875555,315.64,0,C1259769769,252055.24,109421.19,0,0
1,PAYMENT,8054.62,C247269033,290772.6,282717.99,M382044126,0,0,0,0
1,CASH_OUT,457194.09,C1289454852,282717.99,0,C22805895,651524.92,483173.63,0,0
1,TRANSFER,219583.95,C1994085390,39387,0,C1997859171,383533.35,393957.76,0,0
1,PAYMENT,6015.17,C271944754,34493,28477.83,M720638621,0,0,0,0
1,PAYMENT,6748.38,C974606690,17008,10259.62,M373299466,0,0,0,0
1,CASH_IN,271566.78,C707281900,10259.62,281826.4,C451111351,3940085.21,3419944.48,0,0
1,CASH_IN,190398.63,C541248718,281826.4,472225.03,C681979935,674707,176131.8,0,0
1,CASH_IN,149651.68,C551421413,472225.03,621876.71,C681979935,484308.37,176131.8,0,0
1,CASH_IN,84527.66,C918606013,621876.71,706404.36,C1262822392,1.25E+07,1.19E+07,0,0
1,CASH_IN,1030100.15,C1579139754,706404.36,1736504.51,C747464370,1567434.81,90450.54,0,0
1,CASH_IN,55091.05,C1754087707,1736504.51,1791595.57,C1831477404,247063.16,224705.73,0,0
1,CASH_IN,318209.62,C942444738,1791595.57,2109805.18,C1360767589,2107965.39,1155321.27,0,0
1,CASH_IN,294676.6,C140110402,2109805.18,2404481.78,C667346055,9291619.62,1.07E+07,0,0
1,CASH_IN,294304.91,C678654833,2404481.78,2698786.7,C1789550256,4619798.56,3964356.31,0,0
1,CASH_IN,168276.37,C720661245,2698786.7,2867063.07,C2083562754,982390.26,814113.89,0,0
1,CASH_IN,38583.71,C1979860449,2867063.07,2905646.78,C968113504,241220.25,76120.27,0,0
1,PAYMENT,2338.05,C835631769,81955,79616.95,M43368234,0,0,0,0
1,CASH_IN,276273.67,C197107207,922,277195.67,C597190999,6830.83,0,0,0
1,PAYMENT,10928.31,C1878454236,277195.67,266267.36,M724081353,0,0,0,0
1,PAYMENT,11335.23,C82517097,10537,0,M1943266645,0,0,0,0
1,DEBIT,924.07,C721648892,21898,20973.93,C115939475,20955,0,0,0
1,PAYMENT,7677.95,C1150436743,45881.29,38203.34,M407241000,0,0,0,0
1,CASH_IN,132540.87,C1960031800,38203.34,170744.21,C884457408,507973.21,84916.82,0,0
1,CASH_IN,170914.25,C1149747394,170744.21,341658.45,C796774130,196149,25234.75,0,0
1,CASH_IN,17487.62,C309271464,341658.45,359146.07,C22805895,1108719.01,483173.63,0,0
1,CASH_IN,230892.79,C973604748,359146.07,590038.87,C909295153,5602234.95,5729799.14,0,0
1,CASH_IN,734657.1,C1401095299,590038.87,1324695.96,C33524623,1525633.67,138395.49,0,0
1,CASH_IN,452932.69,C704143329,1324695.96,1777628.65,C453211571,3741088.83,3726770.23,0,0
1,CASH_IN,70299.66,C1134601005,1777628.65,1847928.31,C1068824137,701828.25,45982.28,0,0
1,CASH_IN,245679.75,C963573938,1847928.31,2093608.06,C1899073220,555490.45,877201.48,0,0
1,CASH_IN,300768.79,C1921143808,2093608.06,2394376.85,C1711105800,458058.36,147251.58,0,0
1,CASH_IN,90697.75,C435034854,2394376.85,2485074.59,C662736689,4891090.56,4629353.77,0,0
1,CASH_IN,130280.74,C1594981181,2485074.59,2615355.34,C11003494,1.09E+07,1.02E+07,0,0
1,CASH_IN,72984.81,C292856581,2615355.34,2688340.14,C564160838,1254956.07,1070702.75,0,0
1,CASH_IN,336230.03,C1907808127,2688340.14,3024570.17,C747464370,537334.66,90450.54,0,0
1,CASH_IN,75162.99,C409393797,3024570.17,3099733.16,C1335050193,353532.56,53743.06,0,0
1,CASH_IN,147987.48,C1291485735,3099733.16,3247720.64,C2100440237,235238.66,87251.18,0,0
1,CASH_IN,76305.39,C2015521846,3247720.64,3324026.03,C2063763486,601898.44,792325.38,0,0
1,CASH_IN,18194.34,C1063801186,3324026.03,3342220.38,C1335050193,278369.57,53743.06,0,0
1,CASH_IN,68931.2,C301205240,3342220.38,3411151.57,C1277716905,79933,0,0,0
1,CASH_IN,231460.09,C159860059,3411151.57,3642611.66,C11003494,1.07E+07,1.02E+07,0,0
1,CASH_IN,156316.71,C1647303553,3642611.66,3798928.38,C1859965144,269880,0,0,0
1,CASH_IN,232720.95,C523331047,3798928.38,4031649.33,C1360767589,1789755.77,1155321.27,0,0
1,CASH_IN,18536.86,C784556863,4031649.33,4050186.19,C193625667,303464,0,0,0
1,CASH_IN,89380.43,C492656161,4050186.19,4139566.62,C1459035867,221328,58638.78,0,0
1,CASH_IN,568912.68,C20084184,4139566.62,4708479.3,C998351292,1015132.48,1097218.45,0,0
1,TRANSFER,92236.11,C2016142571,59627.3,0,C1749186397,272537.66,86070.17,0,0
1,TRANSFER,104267.94,C947462790,0,0,C655381473,189534.74,352750.76,0,0
1,TRANSFER,176127.45,C886343183,0,0,C1401316767,407298.23,61151.23,0,0
1,TRANSFER,94087.34,C1716855490,0,0,C1916720513,2905646.78,2906551.06,0,0
1,TRANSFER,172867.65,C1107201631,0,0,C481402298,698572,330085.6,0,0
1,TRANSFER,277611.59,C811792884,0,0,C1899073220,309810.71,877201.48,0,0
1,TRANSFER,1755646.72,C538375433,0,0,C932583850,2719172.89,4410975.57,0,0
1,TRANSFER,2441078.3,C1864007931,0,0,C667346055,8996943.02,1.07E+07,0,0
1,TRANSFER,1147953.82,C1512273713,0,0,C657736958,4708479.3,5579568.65,0,0
1,TRANSFER,395709.23,C2099878104,0,0,C998351292,446219.81,1097218.45,0,0
1,TRANSFER,168001.93,C1778422985,0,0,C1538745405,266267.36,469207.53,0,0
1,TRANSFER,2032275.62,C1369885738,0,0,C392292416,3420103.09,5056707.37,0,0
1,TRANSFER,44944.32,C285058000,0,0,C1653859230,55414,100358.32,0,0
1,TRANSFER,957339.52,C555943503,0,0,C665576141,5652327.61,6609667.12,0,0
1,TRANSFER,459709.79,C1332439166,0,0,C1122118227,710039.06,1.11E+07,0,0
1,TRANSFER,637758.38,C684407333,0,0,C564160838,1181971.26,1070702.75,0,0
1,DEBIT,525.22,C1431699407,10229,9703.78,C1034584766,1003,1528.22,0,0
1,PAYMENT,3847.27,C1828559444,36757.68,32910.4,M2025928493,0,0,0,0
1,PAYMENT,14126.82,C162144258,32910.4,18783.58,M1945836927,0,0,0,0
1,PAYMENT,5478.51,C1943275118,4228,0,M39661414,0,0,0,0
1,TRANSFER,194351.55,C1513071903,59,0,C24119573,10389.58,51574.35,0,0
1,PAYMENT,1039.62,C1905548224,441531.91,440492.28,M580965610,0,0,0,0
1,CASH_OUT,230943.69,C1240328647,440492.28,209548.6,C453211571,3288156.14,3726770.23,0,0
1,PAYMENT,6904.63,C1858976440,1819729.64,1812825.01,M1037346554,0,0,0,0
1,PAYMENT,3065.84,C435626542,1812825.01,1809759.18,M1064456966,0,0,0,0
1,PAYMENT,5641.56,C1013528106,1809759.18,1804117.61,M605201451,0,0,0,0
1,PAYMENT,3422.04,C72615125,1804117.61,1800695.57,M689147194,0,0,0,0
1,PAYMENT,1380.16,C1555965524,1800695.57,1799315.42,M1841099284,0,0,0,0
1,PAYMENT,681.05,C1231696346,1799315.42,1798634.37,M2082807696,0,0,0,0
1,PAYMENT,2064.02,C1367612102,1798634.37,1796570.34,M1537371824,0,0,0,0
1,PAYMENT,12605.06,C1130258687,1796570.34,1783965.28,M399715995,0,0,0,0
1,PAYMENT,8923.42,C1727026317,1783965.28,1775041.86,M779051277,0,0,0,0
1,PAYMENT,7761.72,C512140711,1775041.86,1767280.15,M279963418,0,0,0,0
1,PAYMENT,2274.37,C1948224958,134958,132683.63,M556662073,0,0,0,0
1,PAYMENT,10273.19,C170778406,159642,149368.81,M1708490318,0,0,0,0
1,PAYMENT,2673.52,C1840217399,51875,49201.48,M598049166,0,0,0,0
1,PAYMENT,6022.64,C1192603187,50952,44929.36,M167550865,0,0,0,0
1,DEBIT,891.93,C531373404,51467,50575.07,C1778801068,55432,8813776.61,0,0
1,PAYMENT,5055.22,C277497558,1054,0,M2055472834,0,0,0,0
1,PAYMENT,5726.49,C392760852,49461,43734.51,M1750120280,0,0,0,0
1,PAYMENT,3738.25,C707719282,25078,21339.75,M1883652579,0,0,0,0
1,PAYMENT,3608.34,C788592721,84932,81323.66,M1107779742,0,0,0,0
1,PAYMENT,4050.19,C527939020,28451,24400.81,M1568450200,0,0,0,0
1,PAYMENT,8146.24,C1972772630,52330,44183.76,M208437930,0,0,0,0
1,PAYMENT,830.96,C773300030,10974,10143.04,M384283650,0,0,0,0
1,PAYMENT,6292.23,C1397516135,6109,0,M1004390006,0,0,0,0
1,PAYMENT,969.76,C698437724,0,0,M38647502,0,0,0,0
1,PAYMENT,9492.53,C839552703,285,0,M1739653374,0,0,0,0
1,PAYMENT,2565.39,C1152487396,30710,28144.61,M732277370,0,0,0,0
1,DEBIT,2050.83,C1295820487,23247,21196.17,C1076835071,485446.05,267912.2,0,0
1,PAYMENT,7199.26,C585496942,123307,116107.74,M1784908921,0,0,0,0
1,PAYMENT,5843.74,C1821580597,0,0,M1152488702,0,0,0,0
1,CASH_OUT,127143.23,C1225927567,0,0,C1899073220,587422.29,877201.48,0,0
1,CASH_OUT,276138.13,C1071933072,177971,0,C543409470,10599,0,0,0
1,PAYMENT,265.8,C1273675500,3767,3501.2,M62182667,0,0,0,0
1,PAYMENT,2211.53,C1529010337,20478,18266.47,M1198450099,0,0,0,0
1,PAYMENT,5298.21,C1508720236,487063,481764.79,M2094310615,0,0,0,0
1,PAYMENT,3904.44,C830381116,1595,0,M26059997,0,0,0,0
1,PAYMENT,3679.37,C832828638,64106.18,60426.81,M1753746465,0,0,0,0
1,CASH_OUT,432168.02,C768795248,60426.81,0,C1286084959,2107778.11,1923836.34,0,0
1,PAYMENT,8001.69,C1100288091,51106,43104.31,M1866340787,0,0,0,0
1,PAYMENT,1361.26,C1207953777,22691,21329.74,M2097435292,0,0,0,0
1,PAYMENT,3638.87,C351965871,46462.23,42823.36,M186049026,0,0,0,0
1,CASH_IN,54152.03,C865744496,42823.36,96975.39,C667346055,1.14E+07,1.07E+07,0,0
1,CASH_IN,22765.47,C1825903149,96975.39,119740.86,C421163163,117682,81993.37,0,0
1,CASH_IN,133621.41,C746228466,119740.86,253362.28,C1935365522,158433.78,24812.36,0,0
1,CASH_IN,215511.92,C281049997,253362.28,468874.2,C1850180796,1271509.17,1187114.17,0,0
1,CASH_IN,205612.49,C1913386579,468874.2,674486.68,C557041912,557537.26,74144.04,0,0
1,CASH_IN,113486.72,C906741317,674486.68,787973.4,C832279283,185389.8,71903.08,0,0
1,CASH_IN,38883.63,C1323235180,787973.4,826857.03,C1568059495,122750.49,83866.86,0,0
1,CASH_IN,242679.64,C1565647145,826857.03,1069536.68,C392292416,5452378.71,5056707.37,0,0
1,CASH_IN,17791.71,C1891974590,1069536.68,1087328.38,C540811471,20904,3112.29,0,0
1,CASH_IN,248307.1,C412410893,1087328.38,1335635.48,C667346055,1.14E+07,1.07E+07,0,0
1,CASH_IN,911.76,C566760932,1335635.48,1336547.24,C1364913072,48321.6,47409.85,0,0
1,CASH_IN,203301.58,C1933762653,1336547.24,1539848.82,C1234776885,2025098.66,1791710.89,0,0
1,CASH_IN,457363.51,C707992390,1539848.82,1997212.32,C248609774,6554171.44,6534746.07,0,0
1,CASH_IN,126950.91,C356005505,1997212.32,2124163.23,C22805895,1091231.39,483173.63,0,0
1,CASH_IN,34638.53,C1950246647,2124163.23,2158801.76,C195600860,287548.75,82846.67,0,0
1,CASH_IN,152873.19,C278536229,2158801.76,2311674.95,C193864812,342485,75329.4,0,0
1,CASH_IN,27363.26,C574746715,2311674.95,2339038.21,C1590550415,1.92E+07,1.81E+07,0,0
1,CASH_IN,184263.87,C1981372076,2339038.21,2523302.08,C1816757085,1.07E+07,1.01E+07,0,0
1,CASH_IN,178912.5,C1905758022,2523302.08,2702214.59,C1041638599,302417,17504.47,0,0
1,CASH_IN,37590.03,C810353241,2702214.59,2739804.62,C884457408,375432.34,84916.82,0,0
1,CASH_IN,172844.87,C488898339,2739804.62,2912649.49,C657736958,5856433.12,5579568.65,0,0
1,CASH_IN,131027.05,C557016605,2912649.49,3043676.54,C35534346,178120.16,10317.66,0,0
1,CASH_IN,44873.56,C1821581506,3043676.54,3088550.1,C1740000325,1363368.51,0,0,0
1,CASH_IN,405429.47,C873769155,3088550.1,3493979.56,C716083600,2444985.19,2107162.1,0,0
1,CASH_IN,44809.72,C919376773,3493979.56,3538789.28,C657736958,5683588.25,5579568.65,0,0
1,CASH_IN,1076.27,C217389263,3538789.28,3539865.55,C838411509,22774.25,23539.55,0,0
1,CASH_IN,61546.97,C2031467683,3539865.55,3601412.53,C1577213552,217862.21,8722.97,0,0
1,CASH_IN,135665.1,C1758876146,3601412.53,3737077.62,C2118255842,248817.48,379539.92,0,0
1,CASH_IN,36040.39,C987015126,3737077.62,3773118.02,C447320069,51291,0,0,0
1,CASH_IN,33692.43,C507765539,3773118.02,3806810.45,C1721246982,1114787.21,1259045.81,0,0
1,CASH_IN,312061.25,C1248310508,3806810.45,4118871.69,C401424608,1178808.14,0,0,0
1,CASH_IN,160565,C275002771,4118871.69,4279436.69,C998351292,841929.03,1097218.45,0,0
1,CASH_IN,226580.84,C261216862,4279436.69,4506017.53,C543409470,286737.13,0,0,0
1,CASH_IN,71176.26,C248146548,4506017.53,4577193.8,C1286084959,2539946.14,1923836.34,0,0
1,CASH_IN,223565.38,C2046652309,4577193.8,4800759.18,C681979935,343264.42,176131.8,0,0
1,CASH_IN,208664.25,C1216611732,4800759.18,4800759.18,C1870252780,4800759.18,7416184.79,0,0
1,CASH_IN,425986.84,C1237743088,4800759.18,5226746.02,C1590550415,1.91E+07,1.81E+07,0,0
1,CASH_IN,100127.4,C344080246,5226746.02,5326873.42,C1259769769,209548.6,109421.19,0,0
1,CASH_IN,95564.34,C110197684,5326873.42,5422437.76,C1688019098,97263.78,1699.44,0,0
1,CASH_IN,484.57,C1859216983,5422437.76,5422922.33,C657736958,5638778.53,5579568.65,0,0
1,CASH_IN,113287.66,C339933064,5422922.33,5536209.99,C1859965144,113563.29,0,0,0
1,CASH_IN,92398.49,C289281017,5536209.99,5628608.48,C1740000325,1318494.95,0,0,0
1,CASH_IN,198303.64,C478123697,5628608.48,5826912.11,C97730845,1.01E+07,9367714.52,0,0
1,CASH_IN,126873.28,C2038020279,5826912.11,5953785.39,C97730845,9861578.52,9367714.52,0,0
1,CASH_IN,12229.75,C2047147687,5953785.39,5966015.15,C1629911510,15375.37,3145.61,0,0
1,CASH_IN,20490.81,C465869765,5966015.15,5986505.96,C878506901,21695,1204.19,0,0
1,CASH_IN,86419.78,C2070830098,5986505.96,6072925.74,C1899073220,714565.52,877201.48,0,0
1,CASH_IN,122464.68,C1332150216,6072925.74,6195390.42,C655381473,293802.68,352750.76,0,0
1,CASH_IN,18598.96,C306889029,6195390.42,6213989.38,C801142660,361384.16,637928.74,0,0
1,CASH_IN,287126.8,C770669178,6213989.38,6501116.17,C33524623,790976.57,138395.49,0,0
1,CASH_IN,8261.33,C619199769,6501116.17,6509377.51,C728885526,90948.3,138627.65,0,0
1,CASH_IN,301755.98,C1544031987,6509377.51,6509377.51,C1870252780,6509377.51,7416184.79,0,0
1,CASH_IN,121723,C411876574,6509377.51,6631100.51,C1163619825,519973.96,135715.81,0,0
1,CASH_IN,110654.09,C1323706655,6631100.51,6741754.6,C747464370,201104.63,90450.54,0,0
1,CASH_IN,23795.08,C721671471,6741754.6,6765549.68,C534662976,39894,0,0,0
1,CASH_IN,130638.93,C937437482,6765549.68,6896188.61,C557041912,351924.78,74144.04,0,0
1,CASH_IN,314025.37,C1257703748,6896188.61,7210213.98,C564160838,1767280.15,1070702.75,0,0
1,CASH_IN,90540.93,C891715540,7210213.98,7300754.91,C297927961,181049.46,97990.29,0,0
1,CASH_IN,109718.72,C3768050,7300754.91,7410473.63,C1041638599,123504.5,17504.47,0,0
1,CASH_IN,61515.99,C916897446,7410473.63,7471989.62,C1590550415,1.87E+07,1.81E+07,0,0
1,CASH_IN,43478.09,C1156135967,7471989.62,7515467.71,C2117043942,124103,173135.98,0,0
1,PAYMENT,4541.85,C1110913929,198,0,M162667475,0,0,0,0
1,TRANSFER,181,C1305486145,181,0,C553264065,0,0,1,0
1,CASH_OUT,181,C840083671,181,0,C38997010,21182,0,1,0
1,TRANSFER,2806,C1420196421,2806,0,C972765878,0,0,1,0
1,CASH_OUT,2806,C2101527076,2806,0,C1007251739,26202,0,1,0
1,TRANSFER,20128,C137533655,20128,0,C1848415041,0,0,1,0
1,CASH_OUT,20128,C1118430673,20128,0,C339924917,6268,12145.85,1,0
1,CASH_OUT,416001.33,C749981943,0,0,C667346055,102,9291619.62,1,0
1,TRANSFER,1277212.77,C1334405552,1277212.77,0,C431687661,0,0,1,0
1,CASH_OUT,1277212.77,C467632528,1277212.77,0,C716083600,0,2444985.19,1,0
1,TRANSFER,35063.63,C1364127192,35063.63,0,C1136419747,0,0,1,0
1,CASH_OUT,35063.63,C1635772897,35063.63,0,C1983025922,31140,7550.03,1,0
1,TRANSFER,25071.46,C669700766,25071.46,0,C1384210339,0,0,1,0
1,CASH_OUT,25071.46,C1275464847,25071.46,0,C1364913072,9083.76,34155.22,1,0
1,CASH_OUT,132842.64,C13692003,4499.08,0,C297927961,0,132842.64,1,0
1,TRANSFER,235238.66,C1872047468,235238.66,0,C116289363,0,0,1,0
1,CASH_OUT,235238.66,C1499825229,235238.66,0,C2100440237,0,235238.66,1,0
2,TRANSFER,1096187.24,C1093223281,1096187.24,0,C2063275841,0,0,1,0
2,CASH_OUT,1096187.24,C77163673,1096187.24,0,C644345897,0,1096187.24,1,0
2,TRANSFER,963532.14,C1440057381,963532.14,0,C268086000,0,0,1,0
2,CASH_OUT,963532.14,C430329518,963532.14,0,C991505714,132382.57,1095914.71,1,0
2,TRANSFER,14949.84,C140702728,14949.84,0,C634210724,0,0,1,0
2,CASH_OUT,14949.84,C395257482,14949.84,0,C1032986144,18161.79,33111.63,1,0
2,TRANSFER,18627.02,C1375503918,18627.02,0,C234430897,0,0,1,0
2,CASH_OUT,18627.02,C175961135,18627.02,0,C1711105800,147251.58,165878.6,1,0
3,TRANSFER,10539.37,C1134864869,10539.37,0,C118648358,0,0,1,0
3,CASH_OUT,10539.37,C1984954272,10539.37,0,C124540047,0,10539.37,1,0
3,TRANSFER,22877,C1247938090,22877,0,C1002031672,0,0,1,0
3,CASH_OUT,22877,C2126545173,22877,0,C573200870,0,22877,1,0
4,TRANSFER,1.00E+07,C7162498,1.29E+07,2930418.44,C945327594,0,0,1,0
4,CASH_OUT,1.00E+07,C351297720,1.00E+07,0,C766681183,0,9941904.21,1,0
4,TRANSFER,2930418.44,C2047521920,2930418.44,0,C449261773,0,0,1,0
4,CASH_OUT,2930418.44,C2044690596,2930418.44,0,C932583850,3616012.1,6963508.84,1,0
4,TRANSFER,169941.73,C540962910,169941.73,0,C2127862399,0,0,1,0
4,CASH_OUT,169941.73,C2026325575,169941.73,0,C1394526584,0,169941.73,1,0
4,TRANSFER,13707.11,C17222024,13707.11,0,C410033330,0,0,1,0
4,CASH_OUT,13707.11,C556223230,13707.11,0,C2094777811,0,13707.11,1,0
4,TRANSFER,86070.17,C1844941220,86070.17,0,C1191544932,0,0,1,0
4,CASH_OUT,86070.17,C1699873763,86070.17,0,C560041895,0,86070.17,1,0
5,TRANSFER,120074.73,C1409933277,120074.73,0,C162114152,0,0,1,0
5,CASH_OUT,120074.73,C1174000532,120074.73,0,C410033330,0,120074.73,1,0
5,TRANSFER,60726.57,C383882703,60726.57,0,C1807010830,0,0,1,0
5,CASH_OUT,60726.57,C840095827,60726.57,0,C803116137,1.30E+07,1.31E+07,1,0
5,TRANSFER,10119.47,C1775746074,10119.47,0,C746009679,0,0,1,0
5,CASH_OUT,10119.47,C213063852,10119.47,0,C922511709,0,10119.47,1,0
6,TRANSFER,33332.86,C2025652936,33332.86,0,C1662235713,0,0,1,0
6,CASH_OUT,33332.86,C685428529,33332.86,0,C1626759869,31002,0,1,0
6,TRANSFER,25975.86,C864622150,25975.86,0,C41792607,0,0,1,0
6,CASH_OUT,25975.86,C1004271827,25975.86,0,C451934410,98152,28041.27,1,0
6,TRANSFER,26768.5,C457596841,26768.5,0,C1956477953,0,0,1,0
6,CASH_OUT,26768.5,C682812632,26768.5,0,C256417920,101976,128744.5,1,0
6,TRANSFER,30521.02,C903383636,30521.02,0,C904300960,0,0,1,0
6,CASH_OUT,30521.02,C1813769162,30521.02,0,C1249547869,0,30521.02,1,0
6,TRANSFER,216422,C666642000,216422,0,C1315078366,0,0,1,0
6,CASH_OUT,216422,C1547714604,216422,0,C7881234,10097,48630.5,1,0
6,TRANSFER,17320.91,C788790720,17320.91,0,C1589547066,0,0,1,0
6,CASH_OUT,17320.91,C436661284,17320.91,0,C522173599,6244.44,0,1,0
6,TRANSFER,17246,C1034673425,17246,0,C1379589736,0,101717.84,1,0
6,CASH_OUT,17246,C1484518113,17246,0,C978609035,0,17246,1,0
6,TRANSFER,10565,C777407608,10565,0,C1790657739,0,0,1,0
6,CASH_OUT,10565,C1191732945,10565,0,C418964192,36275,24380.72,1,0
6,TRANSFER,10224,C365589282,10224,0,C908043384,0,0,1,0
6,CASH_OUT,10224,C1284098442,10224,0,C801412408,0,10224,1,0
6,TRANSFER,85354.69,C558400671,85354.69,0,C527482085,0,0,1,0
6,CASH_OUT,85354.69,C158801009,85354.69,0,C382431057,11170,10612.55,1,0
6,TRANSFER,13704,C1735554279,13704,0,C12793273,0,1658746.09,1,0
6,CASH_OUT,13704,C1421965867,13704,0,C1438594533,3382.84,143675.35,1,0
7,TRANSFER,262434.54,C2101686389,262434.54,0,C612008977,0,0,1,0
7,CASH_OUT,262434.54,C383717053,262434.54,0,C380242442,19525.79,438233.86,1,0
7,TRANSFER,21729,C1686905633,21729,0,C824421402,0,0,1,0
7,CASH_OUT,21729,C693427358,21729,0,C1101441872,27335,0,1,0
7,TRANSFER,5460002.91,C666654362,5460002.91,0,C1726301214,0,0,1,0
7,CASH_OUT,5460002.91,C1588880909,5460002.91,0,C1570256460,0,9281535.44,1,0
7,TRANSFER,164,C1455969984,164,0,C2119910556,0,0,1,0
7,CASH_OUT,164,C1173659886,164,0,C1769947269,4068,0,1,0
7,TRANSFER,21571,C786114805,21571,0,C1666314150,0,0,1,0
7,CASH_OUT,21571,C452475723,21571,0,C2089016471,30797.41,71140.3,1,0
7,TRANSFER,441445.58,C1023505879,441445.58,0,C847761155,0,0,1,0
7,CASH_OUT,441445.58,C398085606,441445.58,0,C2072030256,98993.5,0,1,0
8,CASH_OUT,181728.11,C2102265902,0,0,C789014007,11397,184477.77,1,0
8,TRANSFER,222,C1961506277,222,0,C378841819,0,267095.19,1,0
8,CASH_OUT,222,C1737727444,222,0,C588779235,24708,171647.35,1,0
8,TRANSFER,1996.17,C1198040187,1996.17,0,C1828047633,0,0,1,0
8,CASH_OUT,1996.17,C858959216,1996.17,0,C864078397,2559.74,4555.92,1,0
8,TRANSFER,1078013.76,C1026280121,0,0,C277510102,0,970749.68,1,0
8,TRANSFER,89631.24,C74534388,89631.24,0,C1748042844,0,0,1,0
8,CASH_OUT,89631.24,C1938531779,89631.24,0,C2048578791,21175,0,1,0
8,TRANSFER,29707.86,C1825456600,29707.86,0,C570409417,0,0,1,0
8,CASH_OUT,29707.86,C515973302,29707.86,0,C170071280,10935,0,1,0
8,TRANSFER,43092,C1683174795,43092,0,C427998326,0,0,1,0
8,CASH_OUT,43092,C1395071924,43092,0,C79685693,660641.74,1158662.9,1,0
9,TRANSFER,556218.01,C1769581889,556218.01,0,C217441120,0,0,1,0
9,CASH_OUT,556218.01,C589143360,556218.01,0,C1992550266,0,582265.81,1,0
9,TRANSFER,11308,C299933576,11308,0,C1060999444,0,0,1,0
9,CASH_OUT,11308,C921533797,11308,0,C424669538,0,302550.56,1,0
9,TRANSFER,350705.74,C1452168793,350705.74,0,C399194578,0,1184633.07,1,0
9,CASH_OUT,350705.74,C58527359,350705.74,0,C582901057,894760.68,1794033.65,1,0
9,TRANSFER,2539898.07,C394488466,2539898.07,0,C575638324,0,261290.69,1,0
9,CASH_OUT,2539898.07,C728718059,2539898.07,0,C1013511446,968,1842864.22,1,0
9,TRANSFER,361559.69,C1287719145,361559.69,0,C352239275,0,141302.12,1,0
9,CASH_OUT,361559.69,C684758020,361559.69,0,C1769042905,504667.31,189441.24,1,0
9,TRANSFER,1154353.99,C670587931,1154353.99,0,C150406565,0,10872.9,1,0
9,CASH_OUT,1154353.99,C1034219836,1154353.99,0,C1195589213,162222,1965587.6,1,0
9,TRANSFER,21922,C102617052,21922,0,C760675871,0,0,1,0
9,CASH_OUT,21922,C1499032143,21922,0,C1508330669,1929861.61,2046918.8,1,0
9,TRANSFER,994453.2,C1121789613,1437370.87,442917.67,C254839817,194812.76,665743.67,1,0
9,TRANSFER,1055,C666486325,1055,0,C279565067,0,0,1,0
9,CASH_OUT,1055,C1764109750,1055,0,C1522743169,75179,0,1,0
9,TRANSFER,244068.01,C1087133093,244068.01,0,C1855553543,0,0,1,0
9,CASH_OUT,244068.01,C507466068,244068.01,0,C706331499,0,338538.16,1,0
10,TRANSFER,59835,C1568400442,59835,0,C1262169546,0,0,1,0
10,CASH_OUT,59835,C1020461364,59835,0,C2144015041,255480.76,315315.76,1,0
10,CASH_OUT,277970.88,C489647033,0,0,C571514738,0,277970.88,1,0
10,TRANSFER,93810.76,C481501970,93810.76,0,C1262577882,0,0,1,0
10,CASH_OUT,93810.76,C1190429229,93810.76,0,C2104652067,4096048.05,4189858.81,1,0
10,TRANSFER,503405.88,C1446009472,503405.88,0,C2010733400,0,0,1,0
10,CASH_OUT,503405.88,C140359285,503405.88,0,C2020337583,29669,533074.88,1,0
10,TRANSFER,2662734.59,C1182702586,2662734.59,0,C2143409210,0,0,1,0
10,CASH_OUT,2662734.59,C813115168,2662734.59,0,C401825929,14165.62,2930405.33,1,0
10,TRANSFER,9217.19,C184586799,9217.19,0,C812377986,0,96795.6,1,0
10,CASH_OUT,9217.19,C1105700111,9217.19,0,C1767952032,0,9217.19,1,0
11,TRANSFER,2100,C785601242,2100,0,C1576053316,0,0,1,0
11,CASH_OUT,2100,C169099320,2100,0,C697156329,112512.48,114612.48,1,0
11,TRANSFER,1933920.8,C1706582969,0,0,C461905695,1283762.85,3217683.65,1,0
11,TRANSFER,313418.28,C711446907,313418.28,0,C888769567,0,97980.88,1,0
11,CASH_OUT,313418.28,C2021456831,313418.28,0,C157591472,688164.64,1029922.17,1,0
11,TRANSFER,12461,C2079232448,12461,0,C585834595,0,0,1,0
11,CASH_OUT,12461,C938980312,12461,0,C621014131,27964.11,40425.11,1,0
12,TRANSFER,19472,C1101705841,19472,0,C925285469,0,0,1,0
12,CASH_OUT,19472,C1205151454,19472,0,C664770316,0,19472,1,0
12,TRANSFER,3964129.99,C576568419,3964129.99,0,C1571546632,0,0,1,0
12,CASH_OUT,3964129.99,C1098250442,3964129.99,0,C1140712423,1912955.54,5811064.07,1,0
12,TRANSFER,1041647.06,C345293642,1041647.06,0,C937194908,0,0,1,0
12,CASH_OUT,1041647.06,C169939918,1041647.06,0,C1673501963,52730.33,1094377.39,1,0
12,TRANSFER,2066467.64,C1223631235,2066467.64,0,C1281019843,0,81209.81,1,0
